,cate,product,cost,review_star,review,tag
268,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,5,The size and quality of this is perfect for the price. Cutouts like these can get super expensive. Super happy with it!,positive
269,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,5,Love this I wish I would have gotten it bigger,positive
270,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,5,Ordered this a week before our wedding. Fast shipping! Great quality sign. We ended up staining it so it would show up better on our backdrop. Very happy with it! We got lots of compliments!!,positive
271,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,5,I’ve been looking for something like this for a while but the prices were not really in my wheel house. The quality is great and shipping was pretty quick. Only negative is that it broke during shipping. Luckily we were able to glue it pretty easily. But not blaming the craftsman what so ever. And I didn’t feel it was necessary to reach out to them. Would definitely order again in the future,positive
272,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,5,My mom asked me to order these and ship them to her. I checked the reviews and thought they were a great deal—and I loved them. She turned around and gave them to me—bc they are my birth stone and I prefer silver and white gold. I wear them ALL the time and they are so pretty. I get compliments all the time.,positive
273,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,5,The earrings are beautiful! The stone was a little smaller than the picture but they are perfect for everyday wear. I'm ordering more for my granddaughters. Quality is excellent!!!!!,positive
274,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,4,These are really cute and I like the way they fit. The blue could be a tiny bit lighter but otherwise glad I bought them!,positive
275,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,5,It was a gift,positive
276,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,4,"Took off a star because they should have come with silicone plugs for the wires. The earrings are so light they fall off a lot. Otherwise, just as pictured.",positive
277,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,5,Bought as a gift and my wife loves them!,positive
278,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,5,"Lightweight, sparkly, quality stones, color.",positive
279,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,5,They are absolutely beautiful,positive
280,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,5,Need backs to hold in place,positive
281,Handmade Products,Aquamarine Blue Quartz Trillion Sterling Silver Earrings,$29.99,5,"love these, they are very pretty",positive
282,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,4,"I got this for my daughter for her new airpod pros. She likes the personalization a lot. She did complain about the top popping off every time she opens the case, which she said was very irritating. Upon inspecting it, I noticed that the two straps on the back did not fold outwards every single time, making the top pop off. Solution? I cut the two straps off, used double sided tape to affix the top so it does not come off, and... viola! She is happy and does not want a different case!",positive
283,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,5,"First of all who would have thought a little AirPods case would get so much attention? Everywhere I go people love this case. I love anything personalized and this case is so perfect. It's so chic and quite durable as well! The reason I bought it was because I was afraid to lose my AirPods just in my day to day activities. This little case is a life saver. My favorite feature is the little metal ""rock climbing"" clip that comes with it. It's so sturdy and I typically have it clipped to my keys or purse for accessibility. I plan on getting one of these for my family & friends as gifts!",positive
284,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,5,"I ordered this on May 1st and so far so good. It’s the best purchase ever for my Air Pods. Cute, simple, durable. Fits well. No complaints. I saw a couple of the negative reviews and not sure if maybe it was just a bad order for them but I’ve dropped this and Air Pods have been fine. It’s been carelessly tossed from purse to purse to my backpacks ( I switch out a lot) and the name has not been scratched off. I’ll actually be ordering another one.",positive
285,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,5,I love this air pod case. It works so well and has been very protective. I have had no issues with it.,positive
286,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,4,"I like customization since I didn’t get my airpods engraved. It was going to take an extra 2-3 weeks for Apple to do that. It protects the case pretty well. The only issue I have is the top slips off easily when I try to open the case. Other than that, it’s a great protector.",positive
287,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,5,I bought this for my wife and it looks nice and crisp and fit her case like a glove.,positive
288,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,5,Great protection and easy to carry and clip to purse. Love this.,positive
289,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,4,It’s a little loose on my air pods but over all I like my name on it but a lil too expensive for the quality FRFR 16$ ? Yeah I could have gotten something more durable it’s flimsy but ig I like it,positive
290,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,5,"Great purchase , arrived early and it was exactly what I wanted.",positive
291,Handmade Products,MARBLEFY Custom Name Airpod Pro Case with Keychain and Running Strap Compatible with Apple AirPods Pro,$13.99,4,"Love simple/clear design. Clip broke off the first week. Didn’t order for that feature, but it was a nice thing to have, had it not broken. Otherwise it is as expected. Had it for months 4/5’ish months it has started to yellow.",positive
292,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,5,Friend loved it for a little surprise engagement gift. Light and fruity scent but not over powering,positive
293,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,5,It is lovely. Smells great. Good value. Perfect gift for engagement!,positive
294,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,5,"This candle smells great and is very cute! Can't wait to gift it to a friend who should be getting engaged any day now. Seems like a great quality, too. I'm pleased that I got free overnight shipping.",positive
295,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,4,Very expensive for size of candle,positive
296,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,5,Bought for my daughter and she said it’s great and smells good. And we are picky about our candles.,positive
297,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,4,"It smells great and was packed well. I'm gifting it to my daughter, so I don't know how it burns.",positive
298,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,5,this candle is everything ! The smell is a rich sweetness and soothing scent.,positive
299,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,5,Very sweet forever gift,positive
300,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,5,I purchased this for my daughter she just got engaged she loved the smell,positive
301,Handmade Products,"Sweet Water Decor Scented Soy Wax Wedding Candles for Home | 9oz Clear Glass Jar, 40 Hour Burn Time, Made in the USA (Engagement)",$20.00,2,Scent not as advertised. Probably wouldn’t have purchased it if I had know it wasn’t going to be tropical fruits as shown in the pictures and stated in the description. Also I knew it was going to be small but for the price I would have expected more. Disappointing.,negative
302,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,5,"I am so pleased with these earrings. They are very lightweight, easy to put in and stay in place. I was worried out my hair getting tangled in them but so far so good.
They really look a lot more expensive than they are. They come very nicely packaged with a good quality gift box and even a polish cloth.
Highly recommend!",positive
303,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,5,Light as a feather but durable. So unique… no one else has them. Visible but not long and dangling. Love these,positive
304,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,5,I was looking for earrings that didn’t have a back to them. These are what I wanted. They are light and stay in place. Have received many compliments.,positive
305,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,4,Well pleased,positive
306,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,5,"I bought these for my 15year old granddaughter. She loved them! Easy enough to put on. They basically screw in!
Not too big as to catch in her hair too badly. Might get myself a pair.",positive
307,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,4,They will come off too easily if worn to bed.,positive
308,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,3,Cute earrings. I really wanted to like them. But they wouldn’t stay in my ears. They fell out twice in an hour. Sadly I’m returning them because they’ll just get lost.,fair
309,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,5,"North easiest to put in, I needed a mirror. You forget you have them in there so lightweight. Highly recommend.",positive
310,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,5,Light weight! Granddaughter loved them. Unusual! Easy to put on.,positive
311,Handmade Products,Spiral Threader Earrings 925 Sterling Silver Handmade Twisted Curved Pull Through Earrings,$18.98,3,I found the earring hard to get on and hard to get off. They are very flimsy and bend with every touch.,fair
312,Handmade Products,"Stethoscope ID Tag for Nurses, Personalized Stethoscope Name Tag Custom Made Nursing ID Charm Graduation Gifts",$13.99 - $19.99,4,"The name tag is very small. It is true to the size described, but one doesn’t fully appreciate that until it’s seen.
I have the Eko Core stethoscope which has wider tubing than the average stethoscope. This tag only fits on the upper tubing, placed either on the left or right side.
It’s a neat tag which is small with a tiny inscription. It does however do the job and on my stethoscope at least, it’s hard to remove, securing my stethoscope as mine!",positive
313,Handmade Products,"Stethoscope ID Tag for Nurses, Personalized Stethoscope Name Tag Custom Made Nursing ID Charm Graduation Gifts",$13.99 - $19.99,5,"Elegant tag that provide such a statement !
Small yet noticeable, shiny yet sophisticated .
Just a lovely piece that brightens your day a bit .",positive
314,Handmade Products,"Stethoscope ID Tag for Nurses, Personalized Stethoscope Name Tag Custom Made Nursing ID Charm Graduation Gifts",$13.99 - $19.99,5,"Play Video
 I got this charm for my Littmann stethoscope that I’ll be using in my BSN program to avoid getting it mixed up with other students’. Such great quality and the font is clean and perfect! The gold tone is gorgeous. I’m tempted to get more charms!",positive
315,Handmade Products,"Stethoscope ID Tag for Nurses, Personalized Stethoscope Name Tag Custom Made Nursing ID Charm Graduation Gifts",$13.99 - $19.99,3,I thought this would be engraved not embossed. I am not sure how long the writing is going to last. Also I didn’t realize that the tag was not a solid tube. It has a gap in the back. Concerned that it might might catch on things.,fair
316,Handmade Products,"Stethoscope ID Tag for Nurses, Personalized Stethoscope Name Tag Custom Made Nursing ID Charm Graduation Gifts",$13.99 - $19.99,5,Love it,positive
317,Handmade Products,"Stethoscope ID Tag for Nurses, Personalized Stethoscope Name Tag Custom Made Nursing ID Charm Graduation Gifts",$13.99 - $19.99,5,Love this for my stethoscope! Great for students to prevent misplacing it!,positive
318,Handmade Products,"Stethoscope ID Tag for Nurses, Personalized Stethoscope Name Tag Custom Made Nursing ID Charm Graduation Gifts",$13.99 - $19.99,5,I just received the stethoscope charm I ordered for my daughter. I am so impressed!! The packaging is so pretty and the charm is perfect!! So pretty! she will love this!!!,positive
319,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,4,Works well no issues. Funny cute.,positive
320,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,5,Great for nusing,positive
321,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,4,Love it ! Wear it to work everyday,positive
322,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,5,My wife absolutely loved this as a gift!,positive
323,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,5,"Play Video
 Love the 360 option. It’s just as it’s pictured! I do wish it wasn’t as thick, I would prefer a different clip in the back. I clip my items on my belt loops and some are thicker so this won’t work. But that ok, I’ll put it in my pocket that day! This is so cute and well made !!! Highly recommend!",positive
324,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,2,"I guess it’s my fault for not looking at the product review pictures, but this is just a handmade button/pin that is hot glued onto a flimsy badge holder. The button glued onto mine isn’t even made well as I can see the metal bottom piece sticking out halfway around the edge. Pretty disappointed but the picture is still cute so I’ll use it until it breaks.",negative
325,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,2,It got stuck and when I tried to fix it it just got worse. Only had it for a couple of weeks.,negative
326,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,2,Super cute but does not retract well unfortunately.,negative
327,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,1,This took weeks to arrive and broke after a couple days use.,negative
328,Handmade Products,"It's Fine I'm Fine Everything's Fine Badge Reel, Everything is Fine ID Badge Holder, Funny Nurse Badge Reel, Office Gift Retractable Badge Reel",$11.95,1,Not very strong and loses elasticity,negative
329,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,5,I gave this to a friend for her birthday and she loved it! She hasn't lit it yet but anytime I come over I enjoy up smelling it. If you love vanilla scented candles this is the product for you! Would definitely recommend,positive
330,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,5,It was a nice gift,positive
331,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,5,Got this candle for my Sister for her birthday and she loves it! It looks and smells great.,positive
332,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,5,The candle had a wonderful scent and the person I gave the candle to lit it immediately after opening her gifts,positive
333,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,5,Gift. My daughter loves it!,positive
334,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,5,Smells Amazing!,positive
335,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,5,I was happy with the birthday candles smell but the size seemed a little small. The candle does smell awesome and it is supporting a small business which I like to do so all in all I am happy with this purchase,positive
336,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,4,"Cute packaging and design/label on the jar. However, the jar was much smaller then I expected. The scent was super strong and nauseating! Smelt like vanilla yogurt. I would not recommend this to others.",positive
337,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,4,Gift,positive
338,Handmade Products,"Sweet Water Decor Scented Soy Wax Birthday Candle for Home | 9oz Clear Glass Jar 40 Hour Burn Time, Made in the USA",$20.00,5,It was part of a birthday gift and it was perfect!,positive
339,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,5,"There is quite a variety with this collage kit but I love it! I love the aesthetic and “creamy” colors. I can’t wait to put this kit up on my wall! I will say though, a couple of the prints are pixely but not obvious from a far.",positive
340,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,4,pleased with purchase will go great in my daughters college dorm room,positive
341,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,5,Easy to put on wall. So many amazing pictures and they have great quality! Love this!,positive
342,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,5,Works as expected.,positive
343,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,4,Smaller than expected but I love them,positive
344,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,5," Everything is beautiful, i love.",positive
345,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,4,All pictures are unique and good quality. Only downside is that you have to attach them with tape or some adhesive to stick on the wall so will have to attach them to a frame in the design my 9 year old wants them hang on the wall as I don’t want to mess up her freshly painted walls. Overall she is impressed by them so the extra work and $ will be worth it.,positive
346,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,4,I didn’t read enough to see the pictures are a 4x6 but cute,positive
347,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,3,"Product was everything you’d expect, nice pictures (with repeats), good quality. Only thing I struggled with was the adhesive. I ended up using my own double sided tape, nothing necessarily held up for long regardless of the adhesive I used. Wondering if it’s the semi-gloss paint on the wall? Not sure",fair
348,Handmade Products,Collage Kit for Wall Aesthetic,$12.99 - $15.99,5,I love them !!! They are so cute and look good In my living room!,positive
349,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,5,"I was looking for a good fake nose ring because I was too scared to commit to a real one, and I love it! It was smaller than I anticipated but it turned out to be the perfect size for my nose. Never darkened or became discolored, and didn’t irritate my nose at all— plus it’s pretty sturdy and doesn’t fall off unless you rub your nose or smack your face for whatever reason. I’ll definitely be ordering another one soon because I dropped mine in a hard-to-reach spot in my car!",positive
350,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,4,I was impressed how sturdy it is. It does what I want it to do. The only downside for me is that It’s a bit uncomfortable because I think it will slip up my nose.,positive
351,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,5,Really cool addition to your wardrobe,positive
352,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,4,Goof,positive
353,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,3,"Very small to the point of almost hard to handle. Very cute though , scratches skin when putting on . Not bad product loved freaking my kids out with it .",fair
354,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,5,Some would not believe it is fake once you get it set and placed. And there's no life commitment to infection or a hole. I like it.,positive
355,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,4,"I purchased this item to get the feel and look of having a nose ring before committing to an actual piercing. The item appears to be well made and did not cause discomfort or allergic reaction to the metal when worn. The only downsides are that it DOES hurt if you accidentally bump it while it’s in place and it’s difficult to remove without inflicting some—slight—pain. With that understanding, I would still recommend this item to someone interested in testing the waters.",positive
356,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,5,I really love how the piercing easily clips on nose. Some pinch and hurt. This piercing doesn't its comfortable. I wanted a double nostril piercing but until I can get another piercing I figured I'd try it out with a fake one. Looks amazing also if you don't want an actual piercing yet it's perfect looks so cute!,positive
357,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,5,Fits well. Does not fall off! Looks good.,positive
358,Handmade Products,Faux Nose Ring - Handmade Clip-On Fake Hoop - No Piercing Needed,$4.95 - $8.95,4,This nose ring was comfortable and stayed in place. I didn't like that it tarnished in less than a week. It's also very small.,positive
359,Handmade Products,"Triple Protection Bracelet for Men Women, Genuine Premium Tiger Eye Black Onyx and Lava Rock 8mm Handmade Bead Bracelet Healing Crystal Protection Bracelet Bring Luck and Prosperity and Happiness",$27.99,4,"I have not worn a bracelet in a long time. I’ve noticed other guys wearing some similar to this one lately and thought I might try one out.

This one is mostly but not totally black - which I liked. Looks like it’s for a man - also a plus for me. I tried it on and really liked how it looks.

Some may regard the bead selection as giving “magical” powers. I have no idea about that, but it can’t hurt.

There are a few drawbacks. Nothing major.

The bracelet is a little hard to get on and off. You have to pull on springs and they are a little stiff - maybe that will improve with wear. The string the beads are on is fairly stiff making it hard to get the beads to sit well when wearing the bracelet.

Personally, I think I would rather a single rather than a double row of beads. It still looks good as is.

The price of 25 to 30 dollars might seem a little high to some - but not excessive if you ask me. First impression is quality construction and a bracelet that should hold up.

I like the bracelet and plan to wear it often.",positive
360,Handmade Products,"Triple Protection Bracelet for Men Women, Genuine Premium Tiger Eye Black Onyx and Lava Rock 8mm Handmade Bead Bracelet Healing Crystal Protection Bracelet Bring Luck and Prosperity and Happiness",$27.99,5,I was apprehensive about the quality of this bracelet based on the price and photos and was so surprised at how nice it was. I highly recommend.,positive
361,Handmade Products,"Triple Protection Bracelet for Men Women, Genuine Premium Tiger Eye Black Onyx and Lava Rock 8mm Handmade Bead Bracelet Healing Crystal Protection Bracelet Bring Luck and Prosperity and Happiness",$27.99,5,"Fit is adjustable. This is a great gift idea for anyone who’s into triple protection bracelets. The tiger eyes and black onyx are a great look and if you read the card that comes with it, you understand what each of these pieces mean.",positive
362,Handmade Products,"Triple Protection Bracelet for Men Women, Genuine Premium Tiger Eye Black Onyx and Lava Rock 8mm Handmade Bead Bracelet Healing Crystal Protection Bracelet Bring Luck and Prosperity and Happiness",$27.99,5,Nice fit. Easy to get on and close.,positive
363,Handmade Products,"Triple Protection Bracelet for Men Women, Genuine Premium Tiger Eye Black Onyx and Lava Rock 8mm Handmade Bead Bracelet Healing Crystal Protection Bracelet Bring Luck and Prosperity and Happiness",$27.99,5,"My husband has a few of these style bracelets so when I saw this one I couldn't pass it up. I these because my husband is allergic to most metals so metal bracelets break him out really bad. These style bracelets look elegant and nice and in my opinion, can be dressed up or dressed down. Perfect for any occasion.",positive
364,Handmade Products,"Triple Protection Bracelet for Men Women, Genuine Premium Tiger Eye Black Onyx and Lava Rock 8mm Handmade Bead Bracelet Healing Crystal Protection Bracelet Bring Luck and Prosperity and Happiness",$27.99,3,"The stones and build quality are both good, and it looks great, but the size is on the small side for men. I have a 7 1/2"" wrist and it's hard to get on and off.",fair
365,Handmade Products,"Triple Protection Bracelet for Men Women, Genuine Premium Tiger Eye Black Onyx and Lava Rock 8mm Handmade Bead Bracelet Healing Crystal Protection Bracelet Bring Luck and Prosperity and Happiness",$27.99,5,I like the bracelet. I have big hands and was able to get the bracelet on. It is made of quality materials. I can't speak ro the medicimal claims but it is definitely stylish.,positive
366,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,Gifted this to my bestie who is getting married soon and she LOVED it! super soft. Ordered her a M when she is usually an S so that it can fit oversized and it was perfect!,positive
367,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,"This is the perfect sweater for any Mrs! There was a slight error initially but the seller sent out a new one very quickly and everything looks great! Great service, they were so easy to work with! Many, many thanks again to the seller!",positive
368,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,Loved it. It was perfect. I had a problem and it was fixed immediately. Very happy with their service snd highly recommend! ❤️,positive
369,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,"Bought this as a wedding gift and the bride loves it! Shipping was fast, and the sweater is exactly as expected! 10/10 Would recommend",positive
370,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,My niece had to put on her special shirt right away. She absolutely loved it!,positive
371,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,I love this so much I want one for myself when I get married! It just needs a little touch up with the steamer but I can’t wait to give this to my cousin for her Bach this weekend & hope she loves it even MORE! Thank you!,positive
372,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,Bought this for a friend who just got married. Super cute and arrived very quickly!,positive
373,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,Gildan brand sweatshirt. I am a 32DD wear a size medium in shirts and got a large for an oversized look. It is perfect! So soft and thin enough to layer a collared shirt underneath. Long enough to wear with shorts for a millennial look. I love this shirt for quality and price. The screen printing looks solid enough that it won’t be ruined in the dryer.,positive
374,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,"The sweatshirt came out nice and shipping was fast. The quality was just okay, could’ve been better, the cotton on the inside will rub off. Cute as a novelty gift.",positive
375,Handmade Products,Mrs Sweatshirt - Custom Mrs Sweatshirt - New Mrs - Honeymoon Pajamas - Wedding Gift - Future Mrs. Gift,$25.99,5,"This was a perfect gift for a bridal shower, the bride to be loved it and it was her first gift in her married name.
Soft, roomy and delivered super fast for a custom item. Highly recommend.",positive
376,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,5,"Bought this for my managers birthday earlier this month, she absolutely LOVED IT!! The colors are super vibrant and the card it great quality, the inside is completely blank which allowed everyone in my office to write something personal. The best birthday card I’ve ever bought!",positive
377,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,5,The person I gifted this card loved it.,positive
